rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_OR4C15,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR51D1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR7A17,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_C20ORF79,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_RGPD4-AS1,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,-0.054904364,-0.049290735,-0.12917063,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,-0.06581708,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.04369675,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,0.0063300165,-0.05300669,-0.07296509,-0.05306043,-0.05631719,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,0.026010467,-0.049290735,0.053487014,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,-0.06581708,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.08740707,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,0.19691066,-0.05300669,-0.07296509,-0.05306043,-0.05631719,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,-0.016308395,-0.049290735,0.087398075,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,-0.06581708,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.2700864,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,-0.28372338,-0.05300669,-0.07296509,-0.05306043,-0.05631719,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,-0.13732815,-0.049290735,-0.07213231,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,-0.06581708,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.1224287,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,-0.4158766,-0.05300669,-0.07296509,-0.05306043,-0.05631719,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,-0.12082737,-0.049290735,0.010887904,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,-0.06581708,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.27422595,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,-0.24008632,-0.05300669,-0.07296509,-0.05306043,-0.05631719,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.049069166,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.057143763,-0.057309687,-0.059761662,-0.060684837,-0.06267829,-0.063021496,-0.048834685,-0.119944915,-0.049290735,-0.025459956,-0.07370518,-0.07712625,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.05513623,-0.06548551,-0.056941256,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.051386137,-0.051538043,-0.051617697,-0.05769207,-0.07126675,2.9449975,-0.06415578,-0.05731347,-0.051879484,-0.052135784,-0.34925503,-0.072045244,-0.068801284,-0.052545313,-0.087317266,-0.056040857,-0.058577605,-0.052857853,-0.06973292,-0.06493661,-0.2289331,-0.05300669,-0.07296509,-0.05306043,-0.05631719,1
